Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units
NSRDB,1436518,-,-,-,46.69,-68.02,-5,148,-5,w/m2,c,w/m2,w/m2,w/m2,c
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,,
2008,1,14,13,30,46,0,-11.9,0.8,1.3,20.3,-10,997,46,,
2008,1,14,14,30,28,0,-11.9,0.8,1.3,21.61,-10.2,996,28,,
2008,1,14,15,30,25,0,-12.1,0.8,1.3,39.47,-10.3,995,25,,
2008,1,14,16,30,0,0,-12.3,0.8,1.3,40.27,-10.4,995,0,,
2008,1,14,17,30,0,0,-12.3,0.8,1.4,35.87,-10.4,994,0,,
2008,1,14,18,30,0,0,-12.3,0.8,1.4,35.41,-10.4,993,0,,
2008,1,14,19,30,0,0,-12.2,0.8,1.4,37.93,-10.3,992,0,,
2008,1,14,20,30,0,0,-12.2,0.8,1.4,38.48,-10.2,991,0,,
2008,1,14,21,30,0,0,-12.1,0.8,1.4,39.16,-10.2,989,0,,
2008,1,14,22,30,0,0,-12.1,0.8,1.5,39.6,-10.2,988,0,,
2008,1,14,23,30,0,0,-12.2,0.8,1.5,39.8,-10.4,987,0,,
2008,1,15,0,30,0,0,-12.3,0.8,1.5,40.74,-10.5,987,0,,
2008,1,15,1,30,0,0,-12.4,0.8,1.6,40.67,-10.5,986,0,,
2008,1,15,2,30,0,0,-12.4,0.8,1.6,40.24,-10.5,985,0,,
2008,1,15,3,30,0,0,-12.3,0.8,1.6,40.76,-10.3,985,0,,
2008,1,15,4,30,0,0,-12,0.8,1.6,41.58,-10,984,0,,
2008,1,15,5,30,0,0,-11.7,0.8,1.7,45.47,-9.8,984,0,,
2008,1,15,6,30,0,0,-11.5,0.8,1.7,46.16,-9.7,984,0,,
2008,1,15,7,30,15,0,-11.4,0.8,1.8,44.87,-9.6,984,15,,
2008,1,15,8,30,62,140,-11.3,0.8,1.9,44.37,-9.4,984,86,,
2008,1,15,9,30,95,346,-11.1,0.8,2,35.09,-9.2,984,190,,
2008,1,15,10,30,69,834,-10.8,0.8,2.1,28.57,-8.9,984,359,,
2008,1,15,11,30,71,861,-10.6,0.8,2.1,23.18,-8.7,984,396,,
2008,1,15,12,30,149,220,-10.4,0.8,2,22.65,-8.6,984,230,,
2008,1,15,13,30,62,811,-10.4,0.8,1.9,26.91,-8.6,984,311,,
2008,1,15,14,30,49,707,-10.4,0.8,1.8,38.1,-8.8,985,200,,
2008,1,15,15,30,28,460,-10.7,0.8,1.7,56.63,-9.2,985,68,,
2008,1,15,16,30,0,0,-11.1,0.8,1.6,69.43,-9.4,985,0,,
2008,1,15,17,30,0,0,-11.3,0.8,1.5,79.07,-9.7,986,0,,
2008,1,15,18,30,0,0,-11.6,0.8,1.5,82.2,-9.8,986,0,,
2008,1,15,19,30,0,0,-11.9,0.8,1.3,86.86,-10.1,987,0,,
2008,1,15,20,30,0,0,-12,0.8,1.2,91.8,-10.1,987,0,,
2008,1,15,21,30,0,0,-11.9,0.8,1.1,95.04,-10.1,988,0,,
2008,1,15,22,30,0,0,-11.9,0.8,1.1,97.86,-10.1,988,0,,
2008,1,15,23,30,0,0,-11.9,0.8,1.1,99.47,-10.1,989,0,,
2008,1,16,0,30,0,0,-12,0.8,1,100,-10.2,990,0,,
2008,1,16,1,30,0,0,-12,0.8,1,100,-10.1,990,0,,
2008,1,16,2,30,0,0,-11.8,0.8,1,100,-9.9,991,0,,
2008,1,16,3,30,0,0,-11.5,0.8,1,100,-9.8,992,0,,
2008,1,16,4,30,0,0,-11.7,0.8,1,100,-10.1,992,0,,
2008,1,16,5,30,0,0,-12.1,0.8,0.9,100,-10.6,993,0,,
2008,1,16,6,30,0,0,-12.6,0.8,0.9,96.17,-11,994,0,,
2008,1,16,7,30,12,0,-13,0.8,0.9,97.01,-10.8,995,12,,
2008,1,16,8,30,63,146,-12.1,0.8,1.2,87.94,-9.5,996,88,,
2008,1,16,9,30,110,59,-10.2,0.8,1.5,76.08,-7.8,997,126,,
2008,1,16,10,30,63,0,-8.6,0.8,1.7,63.3,-6.5,997,63,,
2008,1,16,11,30,137,9,-7.8,0.8,1.7,52.87,-5.9,997,140,,
2008,1,16,12,30,131,6,-7.4,0.8,1.7,47.15,-5.7,998,133,,
2008,1,16,13,30,96,0,-7.3,0.8,1.6,45.51,-5.8,999,96,,
2008,1,16,14,30,49,725,-7.6,0.8,1.4,49.14,-6.3,1000,206,,
2008,1,16,15,30,28,489,-8.3,0.8,1.2,53.09,-7.2,1001,72,,
2008,1,16,16,30,0,0,-9.3,0.8,1.1,65.73,-8,1002,0,,
2008,1,16,17,30,0,0,-10,0.8,1,75.47,-8.7,1003,0,,
2008,1,16,18,30,0,0,-10.9,0.8,1,81.46,-9.1,1004,0,,
2008,1,16,19,30,0,0,-12,0.8,0.8,88.71,-10.9,1005,0,,
2008,1,16,20,30,0,0,-13.4,0.8,0.7,90.05,-12.3,1006,0,,
2008,1,16,21,30,0,0,-15,0.8,0.7,91.44,-13.8,1006,0,,
2008,1,16,22,30,0,0,-16.4,0.8,0.8,99.25,-15,1006,0,,
2008,1,16,23,30,0,0,-17.5,0.8,0.7,99.07,-16,1006,0,,
2008,1,17,0,30,0,0,-18.4,0.8,0.7,100,-16.7,1007,0,,
2008,1,17,1,30,0,0,-19.1,0.8,0.7,100,-17.3,1007,0,,
2008,1,17,2,30,0,0,-19.9,0.8,0.6,100,-18.1,1007,0,,
2008,1,17,3,30,0,0,-20.8,0.8,0.6,96.66,-18.7,1007,0,,
2008,1,17,4,30,0,0,-21.3,0.8,0.6,93.88,-19.1,1007,0,,
2008,1,17,5,30,0,0,-21.5,0.8,0.5,92.03,-19.2,1008,0,,
2008,1,17,6,30,0,0,-21.6,0.8,0.5,84.35,-19.2,1008,0,,
2008,1,17,7,30,14,0,-21.4,0.8,0.3,79.01,-18.5,1009,14,,
2008,1,17,8,30,43,683,-20.5,0.8,0.2,72.1,-17.1,1009,161,,
2008,1,17,9,30,58,805,-18.5,0.8,0.3,62.28,-15,1009,284,,
2008,1,17,10,30,67,869,-16,0.8,0.5,54.35,-12.7,1008,373,,
2008,1,17,11,30,153,42,-13.7,0.8,0.6,46.87,-10.7,1008,169,,
2008,1,17,12,30,71,878,-11.9,0.8,0.6,41.01,-9.4,1007,395,,
2008,1,17,13,30,67,811,-10.9,0.8,0.6,36.64,-8.8,1007,322,,
2008,1,17,14,30,78,5,-10.5,0.8,0.5,38.2,-9,1006,80,,
2008,1,17,15,30,33,95,-10.9,0.8,0.5,43.9,-9.7,1006,43,,
2008,1,17,16,30,0,0,-11.9,0.8,0.6,64.19,-10.2,1006,0,,
2008,1,17,17,30,0,0,-12,0.8,0.7,60.15,-10,1006,0,,
2008,1,17,18,30,0,0,-11.5,0.8,0.7,58.27,-9.8,1005,0,,
2008,1,17,19,30,0,0,-10.8,0.8,0.8,57.38,-9.1,1005,0,,
2008,1,17,20,30,0,0,-10.5,0.8,0.8,56.98,-8.8,1004,0,,
2008,1,17,21,30,0,0,-10.2,0.8,0.9,61.26,-8.5,1004,0,,
2008,1,17,22,30,0,0,-9.9,0.8,0.9,66.3,-8.3,1003,0,,
2008,1,17,23,30,0,0,-9.8,0.8,0.9,66.75,-8.3,1002,0,,
2008,1,18,0,30,0,0,-9.8,0.8,1,72.25,-8.4,1002,0,,
2008,1,18,1,30,0,0,-10,0.8,1,67.53,-8.5,1001,0,,
2008,1,18,2,30,0,0,-10.2,0.8,1.1,68.21,-8.3,1000,0,,
2008,1,18,3,30,0,0,-9.6,0.8,1.3,69.26,-7.5,998,0,,
2008,1,18,4,30,0,0,-8.3,0.8,1.6,76.17,-6.4,997,0,,
2008,1,18,5,30,0,0,-7,0.8,1.7,77.9,-5.4,996,0,,
2008,1,18,6,30,0,0,-6.2,0.8,1.8,73.65,-4.6,994,0,,
2008,1,18,7,30,11,0,-5.2,0.8,2,70.14,-3.7,993,11,,
2008,1,18,8,30,11,0,-4.1,0.8,2.2,63.2,-2.7,991,11,,
2008,1,18,9,30,27,0,-3.3,0.8,2.3,51.99,-2.1,989,27,,
2008,1,18,10,30,37,0,-2.8,0.8,2.3,38.24,-1.7,986,37,,
2008,1,18,11,30,58,0,-2.4,0.8,2.2,29.5,-1.1,983,58,,
2008,1,18,12,30,39,0,-1.6,0.8,1.8,25.63,-0.4,981,39,,
2008,1,18,13,30,10,0,-0.7,0.8,1.2,23.4,0.1,980,10,,
2008,1,18,14,30,84,31,-0.2,0.8,1.1,25.28,0.3,979,91,,
2008,1,18,15,30,23,0,-0.2,0.8,1.5,33.28,0.3,980,23,,
2008,1,18,16,30,0,0,-0.5,0.8,2.1,50.35,-0.2,981,0,,
2008,1,18,17,30,0,0,-1.6,0.8,2.4,53.65,-1.2,982,0,,
2008,1,18,18,30,0,0,-3.3,0.8,2.5,57.38,-1.9,982,0,,
2008,1,18,19,30,0,0,-4.7,0.8,2,57.33,-3.7,984,0,,
2008,1,18,20,30,0,0,-5.5,0.8,1.8,57.35,-4.2,985,0,,
2008,1,18,21,30,0,0,-5.8,0.8,1.7,61.78,-4.4,985,0,,
2008,1,18,22,30,0,0,-5.9,0.8,1.7,61.67,-4.5,986,0,,
2008,1,18,23,30,0,0,-5.9,0.8,1.8,61.5,-4.6,987,0,,
2008,1,19,0,30,0,0,-6.3,0.8,1.8,61.4,-5.1,988,0,,
2008,1,19,1,30,0,0,-7.1,0.8,1.8,66.24,-5.9,989,0,,
2008,1,19,2,30,0,0,-8.1,0.8,1.6,66.66,-7,990,0,,
2008,1,19,3,30,0,0,-9.6,0.8,1.1,67.35,-8.7,991,0,,
2008,1,19,4,30,0,0,-11.4,0.8,0.8,67.91,-10.2,992,0,,
2008,1,19,5,30,0,0,-12.5,0.8,0.7,68.44,-10.9,992,0,,
2008,1,19,6,30,0,0,-12.9,0.8,0.7,63.94,-10.9,992,0,,
2008,1,19,7,30,15,0,-12.6,0.8,0.7,60.59,-10.3,992,15,,
2008,1,19,8,30,52,590,-11.6,0.8,0.9,49.9,-9,992,156,,
2008,1,19,9,30,73,732,-10,0.8,1.2,38.19,-7.6,992,282,,
2008,1,19,10,30,77,827,-8.5,0.8,1.3,28.89,-6.3,991,374,,
2008,1,19,11,30,80,855,-7,0.8,1.4,25.39,-5.2,991,413,,
2008,1,19,12,30,80,842,-6,0.8,1.4,26.01,-4.4,990,398,,
2008,1,19,13,30,111,0,-5.4,0.8,1.3,25.89,-4,990,111,,
2008,1,19,14,30,56,0,-5.3,0.8,1,28.53,-4.4,990,56,,
2008,1,19,15,30,30,0,-6,0.8,0.8,41.46,-5.6,990,30,,
2008,1,19,16,30,0,0,-7.6,0.8,0.8,48.11,-6.6,990,0,,
2008,1,19,17,30,0,0,-8.1,0.8,0.8,45.35,-6.9,990,0,,
2008,1,19,18,30,0,0,-8.2,0.8,0.8,47.66,-6.9,989,0,,
2008,1,19,19,30,0,0,-8.5,0.8,0.8,54.31,-7.2,989,0,,
2008,1,19,20,30,0,0,-8.5,0.8,0.8,61.96,-7.3,989,0,,
2008,1,19,21,30,0,0,-8.7,0.8,0.7,65.51,-7.7,988,0,,
2008,1,19,22,30,0,0,-9.4,0.8,0.9,69.01,-8.2,988,0,,
2008,1,19,23,30,0,0,-10.1,0.8,1.4,67.94,-9.2,989,0,,
2008,1,20,0,30,0,0,-11.7,0.8,1.6,67.13,-10.7,989,0,,
2008,1,20,1,30,0,0,-13.5,0.8,1.6,71.47,-12,990,0,,
2008,1,20,2,30,0,0,-14.8,0.8,1.4,69.96,-13.1,990,0,,
2008,1,20,3,30,0,0,-16,0.8,1.2,73.37,-14.5,990,0,,
2008,1,20,4,30,0,0,-17.5,0.8,1,71.48,-16.2,990,0,,
2008,1,20,5,30,0,0,-19.4,0.8,0.9,68.97,-18.2,991,0,,
2008,1,20,6,30,0,0,-21.5,0.8,1,65.11,-19.9,991,0,,
2008,1,20,7,30,19,0,-22.9,0.8,1,54.36,-20.3,992,19,,
2008,1,20,8,30,43,744,-22.6,0.8,1,47.94,-19.1,992,176,,
2008,1,20,9,30,55,882,-21.2,0.8,1.1,34.21,-17.6,992,309,,
2008,1,20,10,30,60,946,-19.8,0.8,1.4,24.03,-16.4,991,402,,
2008,1,20,11,30,63,967,-18.8,0.8,1.7,18.78,-15.7,991,443,,
2008,1,20,12,30,64,956,-18.5,0.8,1.9,17.63,-15.6,991,427,,
2008,1,20,13,30,58,916,-18.9,0.8,2,19.09,-16.1,991,356,,
2008,1,20,14,30,49,820,-19.5,0.8,2,23.57,-16.8,992,238,,
2008,1,20,15,30,30,579,-20.3,0.8,1.9,31.68,-17.7,993,91,,
2008,1,20,16,30,0,0,-21.2,0.8,1.8,48.64,-18.5,994,0,,
2008,1,20,17,30,0,0,-22,0.8,1.6,56.57,-19.4,995,0,,
2008,1,20,18,30,0,0,-22.9,0.8,1.6,58.43,-19.9,996,0,,
2008,1,20,19,30,0,0,-23.8,0.8,1.2,60.51,-21.3,997,0,,
2008,1,20,20,30,0,0,-24.8,0.8,1,58.47,-22.3,998,0,,
2008,1,20,21,30,0,0,-25.8,0.8,0.9,56.91,-23.2,998,0,,
2008,1,20,22,30,0,0,-26.5,0.8,0.9,55.65,-23.8,999,0,,
2008,1,20,23,30,0,0,-27,0.8,0.8,51.09,-24.5,999,0,,
2008,1,21,0,30,0,0,-27.6,0.8,0.8,50.53,-25.1,1000,0,,
2008,1,21,1,30,0,0,-28.3,0.8,0.9,50,-25.8,1001,0,,
2008,1,21,2,30,0,0,-29.1,0.8,0.9,46.18,-26.7,1002,0,,
2008,1,21,3,30,0,0,-30.1,0.8,0.9,49.24,-27.6,1003,0,,
2008,1,21,4,30,0,0,-31.1,0.8,0.9,48.78,-28.5,1004,0,,
2008,1,21,5,30,0,0,-31.9,0.8,0.9,48.38,-29.3,1005,0,,
2008,1,21,6,30,0,0,-32.7,0.8,0.9,47.96,-29.8,1006,0,,
2008,1,21,7,30,18,0,-33,0.8,0.9,46.09,-29.3,1007,18,,
2008,1,21,8,30,60,303,-31.8,0.8,1,42.07,-27.1,1008,115,,
2008,1,21,9,30,58,874,-29,0.8,1.4,31.88,-24.6,1008,313,,
2008,1,21,10,30,67,929,-27.1,0.8,1.7,27.11,-22.8,1008,406,,
2008,1,21,11,30,70,953,-25.7,0.8,1.7,27.77,-21.7,1008,447,,
2008,1,21,12,30,69,943,-24.6,0.8,1.8,33.41,-20.8,1008,432,,
2008,1,21,13,30,64,901,-23.9,0.8,1.7,37.11,-20.3,1008,361,,
2008,1,21,14,30,52,809,-23.4,0.8,1.6,37.62,-20,1009,242,,
2008,1,21,15,30,32,600,-23,0.8,1.5,40.7,-19.8,1009,97,,
2008,1,21,16,30,0,0,-22.8,0.8,1.5,49.09,-19.6,1009,0,,
2008,1,21,17,30,0,0,-22.4,0.8,1.6,54.29,-19.3,1010,0,,
2008,1,21,18,30,0,0,-22.3,0.8,1.6,55.51,-19.3,1010,0,,
2008,1,21,19,30,0,0,-22.4,0.8,1.5,59.01,-19.6,1011,0,,
2008,1,21,20,30,0,0,-22.8,0.8,1.1,56.92,-20.3,1011,0,,
2008,1,21,21,30,0,0,-23.5,0.8,0.9,55.92,-21.3,1011,0,,
2008,1,21,22,30,0,0,-24.6,0.8,0.7,62.91,-22.7,1011,0,,
2008,1,21,23,30,0,0,-26.2,0.8,0.7,75.32,-23.8,1010,0,,
2008,1,22,0,30,0,0,-26.7,0.8,0.7,83.11,-24.2,1010,0,,
2008,1,22,1,30,0,0,-26.6,0.8,0.7,77.26,-23.8,1010,0,,
2008,1,22,2,30,0,0,-25.9,0.8,0.7,75.89,-22.8,1010,0,,
2008,1,22,3,30,0,0,-25,0.8,0.7,70.94,-21.7,1010,0,,
2008,1,22,4,30,0,0,-24,0.8,0.7,65.68,-20.7,1009,0,,
2008,1,22,5,30,0,0,-22.8,0.8,0.8,63.21,-19.6,1008,0,,
2008,1,22,6,30,0,0,-21.8,0.8,0.8,62.08,-18.7,1008,0,,
2008,1,22,7,30,21,0,-20.8,0.8,1,60.41,-17.5,1007,21,,
2008,1,22,8,30,25,0,-19.4,0.8,1.2,54.56,-16,1006,25,,
2008,1,22,9,30,109,17,-17.5,0.8,1.3,42.97,-14.4,1004,114,,
2008,1,22,10,30,152,72,-15.9,0.8,1.3,36.8,-13.1,1003,179,,
2008,1,22,11,30,156,317,-14.5,0.8,1.3,32.37,-11.9,1000,282,,
2008,1,22,12,30,144,16,-13.3,0.8,1.3,28.75,-11,998,151,,
2008,1,22,13,30,82,0,-12.5,0.8,1.3,27.6,-10.3,996,82,,
2008,1,22,14,30,64,0,-11.7,0.8,1.1,26.23,-9.8,994,64,,
2008,1,22,15,30,19,0,-11.2,0.8,0.8,26.77,-9.5,993,19,,
2008,1,22,16,30,0,0,-10.9,0.8,0.6,34.42,-9.4,992,0,,
2008,1,22,17,30,0,0,-10.8,0.8,0.5,43.2,-9.3,991,0,,
2008,1,22,18,30,0,0,-10.8,0.8,0.5,47.05,-9.3,990,0,,
2008,1,22,19,30,0,0,-11,0.8,0.4,51.53,-9.8,989,0,,
2008,1,22,20,30,0,0,-11.5,0.8,0.4,54.35,-10.3,988,0,,
2008,1,22,21,30,0,0,-12.2,0.8,0.6,57.85,-10.9,988,0,,
2008,1,22,22,30,0,0,-12.6,0.8,0.8,57.6,-11.2,987,0,,
2008,1,22,23,30,0,0,-12.8,0.8,0.8,57.57,-11.3,986,0,,
2008,1,23,0,30,0,0,-12.7,0.8,0.7,57.72,-11.6,985,0,,
2008,1,23,1,30,0,0,-13.4,0.8,0.6,53.58,-12.1,984,0,,
2008,1,23,2,30,0,0,-13.8,0.8,0.6,53.65,-11.7,983,0,,
2008,1,23,3,30,0,0,-12.8,0.8,0.6,53.72,-10.9,983,0,,
2008,1,23,4,30,0,0,-12.2,0.8,0.6,53.67,-10.4,984,0,,
2008,1,23,5,30,0,0,-11.9,0.8,0.8,53.72,-10.7,985,0,,
2008,1,23,6,30,0,0,-12.9,0.8,1.1,50.04,-11.6,986,0,,
2008,1,23,7,30,20,0,-13.8,0.8,1.4,49.51,-12.1,987,20,,
2008,1,23,8,30,57,614,-14,0.8,1.4,40.53,-11.9,988,172,,
2008,1,23,9,30,74,775,-13.4,0.8,1.2,28.36,-10.8,989,304,,
2008,1,23,10,30,82,851,-11.9,0.8,1.1,23.26,-9.2,989,398,,
2008,1,23,11,30,102,0,-10.2,0.8,1,20.68,-7.8,989,102,,
2008,1,23,12,30,83,873,-8.9,0.8,1,20.68,-6.8,989,425,,
2008,1,23,13,30,79,816,-8.1,0.8,1,21.37,-6.3,989,354,,
2008,1,23,14,30,8,0,-7.8,0.8,1.1,25.81,-6.4,989,8,,
2008,1,23,15,30,40,3,-8.2,0.8,1.2,43.63,-6.8,989,40,,
2008,1,23,16,30,0,0,-8.7,0.8,1.3,47.75,-7.3,990,0,,
2008,1,23,17,30,0,0,-9.2,0.8,1.4,46.14,-7.8,990,0,,
2008,1,23,18,30,0,0,-9.9,0.8,1.4,52.69,-8.1,991,0,,
2008,1,23,19,30,0,0,-10.8,0.8,1.4,53.93,-9.4,991,0,,
2008,1,23,20,30,0,0,-11.8,0.8,1.4,53.24,-10.3,991,0,,
2008,1,23,21,30,0,0,-12.8,0.8,1.5,52.3,-11.2,992,0,,
2008,1,23,22,30,0,0,-13.9,0.8,1.6,52.13,-12.2,993,0,,
2008,1,23,23,30,0,0,-15.1,0.8,1.7,56.16,-13.2,993,0,,
2008,1,24,0,30,0,0,-16.4,0.8,1.6,56.57,-14.4,994,0,,
2008,1,24,1,30,0,0,-17.9,0.8,1.4,56.89,-15.7,995,0,,
2008,1,24,2,30,0,0,-19,0.8,1.1,61.71,-16.8,995,0,,
2008,1,24,3,30,0,0,-20.1,0.8,0.8,62.81,-18.1,996,0,,
2008,1,24,4,30,0,0,-21.7,0.8,0.7,71.41,-19.7,996,0,,
2008,1,24,5,30,0,0,-23.3,0.8,0.7,77.12,-21.2,997,0,,
2008,1,24,6,30,0,0,-24.5,0.8,0.6,80.78,-22.1,997,0,,
2008,1,24,7,30,19,0,-25.2,0.8,0.7,84.93,-21.9,997,19,,
2008,1,24,8,30,71,149,-24.1,0.8,0.7,90.42,-20.5,997,100,,
2008,1,24,9,30,114,261,-22.5,0.8,0.7,88.48,-18.9,997,193,,
2008,1,24,10,30,156,77,-21.3,0.8,0.6,79.34,-17.7,997,185,,
2008,1,24,11,30,174,181,-20.3,0.8,0.4,72.69,-16.8,997,248,,
2008,1,24,12,30,169,163,-19.5,0.8,0.4,64.29,-16.1,997,234,,
2008,1,24,13,30,141,156,-19,0.8,0.3,61.05,-15.7,997,194,,
2008,1,24,14,30,89,266,-18.8,0.8,0.3,54.55,-15.8,997,155,,
2008,1,24,15,30,35,0,-19.5,0.8,0.4,57.23,-16.5,997,35,,
2008,1,24,16,30,0,0,-21,0.8,0.6,73.39,-17.6,997,0,,
2008,1,24,17,30,0,0,-21.9,0.8,0.8,78.94,-18.9,998,0,,
2008,1,24,18,30,0,0,-22.9,0.8,0.9,77.01,-19.6,998,0,,
2008,1,24,19,30,0,0,-23.7,0.8,1.1,76.41,-21.5,998,0,,
2008,1,24,20,30,0,0,-24.6,0.8,1.1,76.53,-23.1,998,0,,
2008,1,24,21,30,0,0,-26.1,0.8,1,82.58,-24.6,998,0,,
2008,1,24,22,30,0,0,-27.3,0.8,0.8,89.18,-25.5,998,0,,
2008,1,24,23,30,0,0,-28.1,0.8,0.7,89.82,-26,997,0,,
2008,1,25,0,30,0,0,-28.9,0.8,0.7,90.95,-26.5,997,0,,
2008,1,25,1,30,0,0,-29.8,0.8,0.6,91.88,-27.1,997,0,,
2008,1,25,2,30,0,0,-30.5,0.8,0.5,91.17,-27.6,997,0,,
2008,1,25,3,30,0,0,-31.1,0.8,0.5,89.07,-28.3,998,0,,
2008,1,25,4,30,0,0,-32,0.8,0.4,93.24,-29,998,0,,
2008,1,25,5,30,0,0,-32.7,0.8,0.5,90.29,-29.5,998,0,,
2008,1,25,6,30,0,0,-33,0.8,0.5,81.23,-29.3,998,0,,
2008,1,25,7,30,20,0,-32.5,0.8,0.6,74.72,-27.7,999,20,,
2008,1,25,8,30,73,103,-29.8,0.8,0.6,67.32,-25,998,93,,
2008,1,25,9,30,58,871,-26.6,0.8,0.6,56.2,-22.1,998,323,,
2008,1,25,10,30,67,924,-23.4,0.8,0.6,47.43,-19.4,997,417,,
2008,1,25,11,30,71,943,-20.8,0.8,0.8,41.24,-17.3,996,459,,
2008,1,25,12,30,71,935,-19.2,0.8,0.9,35.7,-16.1,995,444,,
2008,1,25,13,30,66,878,-18.3,0.8,0.9,31.06,-15.4,995,369,,
2008,1,25,14,30,57,775,-17.8,0.8,0.8,29.72,-15.3,995,252,,
2008,1,25,15,30,45,102,-17.9,0.8,0.6,35.08,-15.9,995,57,,
2008,1,25,16,30,0,0,-18.8,0.8,0.7,55.6,-16.2,995,0,,
2008,1,25,17,30,0,0,-18.4,0.8,0.8,63.32,-15.9,995,0,,
2008,1,25,18,30,0,0,-17.9,0.8,0.8,60.62,-15.7,995,0,,
2008,1,25,19,30,0,0,-18,0.8,1,63.36,-15.8,995,0,,
2008,1,25,20,30,0,0,-18.3,0.8,1.1,67.69,-16.3,995,0,,
2008,1,25,21,30,0,0,-18.9,0.8,1.1,69.26,-16.9,995,0,,
2008,1,25,22,30,0,0,-19.4,0.8,1,77.55,-17.5,996,0,,
2008,1,25,23,30,0,0,-19.9,0.8,1,79.04,-18.1,996,0,,
2008,1,26,0,30,0,0,-20.4,0.8,0.9,78.68,-18.8,997,0,,
2008,1,26,1,30,0,0,-21.3,0.8,0.8,77.52,-19.9,997,0,,
2008,1,26,2,30,0,0,-22.9,0.8,0.7,76.91,-21.4,998,0,,
2008,1,26,3,30,0,0,-24.6,0.8,0.8,77.22,-22.6,998,0,,
2008,1,26,4,30,0,0,-25.5,0.8,0.8,77.54,-23.2,999,0,,
2008,1,26,5,30,0,0,-25.9,0.8,0.8,83.54,-23.5,1000,0,,
2008,1,26,6,30,0,0,-25.9,0.8,0.8,77.38,-23.4,1001,0,,
2008,1,26,7,30,17,0,-25.8,0.8,0.7,67.81,-22.2,1002,17,,
2008,1,26,8,30,53,468,-23.6,0.8,0.6,61.27,-19.3,1002,145,,
2008,1,26,9,30,80,547,-20.1,0.8,0.5,50.22,-16.4,1003,248,,
2008,1,26,10,30,72,914,-17.7,0.8,0.5,39.78,-14.2,1002,421,,
2008,1,26,11,30,74,937,-15.9,0.8,0.6,33.22,-12.7,1002,463,,
2008,1,26,12,30,74,928,-14.8,0.8,0.6,30.9,-11.9,1003,448,,
2008,1,26,13,30,68,890,-14.2,0.8,0.5,29.59,-11.6,1003,379,,
2008,1,26,14,30,57,801,-14,0.8,0.4,30.82,-12,1004,261,,
2008,1,26,15,30,37,603,-14.8,0.8,0.5,39.73,-13,1005,115,,
2008,1,26,16,30,0,0,-16.6,0.8,0.7,55.06,-14,1006,0,,
2008,1,26,17,30,0,0,-17.6,0.8,0.8,54.39,-14.9,1006,0,,
2008,1,26,18,30,0,0,-18.2,0.8,0.8,57.27,-15.2,1007,0,,
2008,1,26,19,30,0,0,-18.9,0.8,0.9,61.58,-16.3,1007,0,,
2008,1,26,20,30,0,0,-19.5,0.8,1,66.59,-17,1007,0,,
2008,1,26,21,30,0,0,-20,0.8,1,72.47,-17.5,1007,0,,
2008,1,26,22,30,0,0,-20.5,0.8,1,72.95,-18.3,1007,0,,
2008,1,26,23,30,0,0,-21.3,0.8,1,78.82,-19.3,1007,0,,
2008,1,27,0,30,0,0,-22.2,0.8,1.1,79.02,-20.5,1007,0,,
2008,1,27,1,30,0,0,-23.4,0.8,1.1,79.16,-21.7,1007,0,,
2008,1,27,2,30,0,0,-24.3,0.8,1.2,78.75,-22.5,1007,0,,
2008,1,27,3,30,0,0,-25,0.8,1.1,78.83,-23.2,1007,0,,
2008,1,27,4,30,0,0,-25.8,0.8,0.9,79.18,-23.6,1008,0,,
2008,1,27,5,30,0,0,-26,0.8,0.8,80.12,-23.5,1008,0,,
2008,1,27,6,30,0,0,-25.8,0.8,0.8,76.93,-22.8,1008,0,,
2008,1,27,7,30,22,8,-24.8,0.8,0.7,76.67,-20.7,1008,23,,
2008,1,27,8,30,75,60,-21.7,0.8,0.8,68.78,-17.3,1008,87,,
2008,1,27,9,30,109,346,-18.2,0.8,1,54.41,-14.4,1008,217,,
2008,1,27,10,30,150,300,-15.6,0.8,1.1,39.73,-12.2,1008,266,,
2008,1,27,11,30,158,361,-13.5,0.8,1.1,29.85,-10.5,1007,309,,
2008,1,27,12,30,160,311,-12.4,0.8,1.1,25.3,-9.5,1007,287,,
2008,1,27,13,30,135,26,-11.8,0.8,0.9,21.91,-9.3,1007,145,,
2008,1,27,14,30,95,254,-11.5,0.8,0.6,20.99,-10.3,1007,161,,
2008,1,27,15,30,46,179,-13.3,0.8,0.5,22.9,-12.8,1007,70,,
2008,1,27,16,30,0,0,-16.7,0.8,0.6,35.82,-15.2,1007,0,,
2008,1,27,17,30,0,0,-18.4,0.8,0.7,44.29,-16.4,1007,0,,
2008,1,27,18,30,0,0,-19,0.8,0.7,43.58,-16.7,1007,0,,
2008,1,27,19,30,0,0,-19.8,0.8,0.7,46.55,-17.8,1006,0,,
2008,1,27,20,30,0,0,-20.4,0.8,0.7,50.09,-18.4,1006,0,,
2008,1,27,21,30,0,0,-20.8,0.8,0.8,54.22,-19,1006,0,,
2008,1,27,22,30,0,0,-21.5,0.8,0.9,55.39,-19.6,1005,0,,
